+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7498/livecomment             | 0.004  | 0.036  | 0.140   | 0.023  | 0.036  | 0.036  | 0.036  | 0.015  | 3.000     | 13010.000  | 48149.000    | 8024.833  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/ryohei000/icon                     | 0.020  | 0.060  | 0.232   | 0.039  | 0.060  | 0.060  | 0.060  | 0.013  | 51362.000 | 62695.000  | 356866.000   | 59477.667 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7575/report                  | 0.016  | 0.040  | 0.152   | 0.025  | 0.040  | 0.040  | 0.040  | 0.010  | 3.000     | 3.000      | 18.000       | 3.000     |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/qsaito0/icon                       | 0.012  | 0.056  | 0.188   | 0.031  | 0.056  | 0.056  | 0.056  | 0.019  | 60901.000 | 99617.000  | 442839.000   | 73806.500 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/hyoshida0/icon                     | 0.032  | 0.248  | 0.560   | 0.093  | 0.248  | 0.248  | 0.248  | 0.073  | 53626.000 | 60272.000  | 335048.000   | 55841.333 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/rikanakajima0/icon                 | 0.032  | 0.080  | 0.328   | 0.055  | 0.080  | 0.080  | 0.080  | 0.017  | 84855.000 | 88166.000  | 525685.000   | 87614.167 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/isato4/icon                        | 0.004  | 0.056  | 0.108   | 0.018  | 0.056  | 0.056  | 0.056  | 0.017  | 44926.000 | 44927.000  | 269557.000   | 44926.167 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7512/reaction                | 0.004  | 0.004  | 0.016   | 0.003  | 0.004  | 0.004  | 0.004  | 0.002  | 3.000     | 1736.000   | 5185.000     | 864.167   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7511/reaction                | 0.004  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1753.000   | 5216.000     | 869.333   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7510/reaction                | 0.004  | 0.008  | 0.024   | 0.004  | 0.008  | 0.008  | 0.008  | 0.002  | 3.000     | 1743.000   | 5207.000     | 867.833   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7509/reaction                | 0.004  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1739.000   | 5200.000     | 866.667   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/rikasakamoto0/icon                 | 0.012  | 0.084  | 0.216   | 0.036  | 0.084  | 0.084  | 0.084  | 0.023  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7508/reaction                | 0.004  | 0.004  | 0.020   | 0.003  | 0.004  | 0.004  | 0.004  | 0.001  | 3.000     | 1762.000   | 5241.000     | 873.500   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7507/reaction                | 0.008  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1746.000   | 5228.000     | 871.333   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7506/reaction                | 0.008  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1732.000   | 5186.000     | 864.333   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/hiroshiaoki0/icon                  | 0.012  | 0.144  | 0.344   | 0.057  | 0.144  | 0.144  | 0.144  | 0.043  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 4   | 0   | 2   | 0   | POST   | /api/livestream/7529/livecomment/1051/report | 0.032  | 0.204  | 0.680   | 0.113  | 0.204  | 0.204  | 0.204  | 0.058  | 57.000    | 2640.000   | 10595.000    | 1765.833  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7505/reaction                | 0.008  | 0.008  | 0.024   | 0.004  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1747.000   | 5229.000     | 871.500   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7504/reaction                | 0.008  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1739.000   | 5205.000     | 867.500   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7503/reaction                | 0.008  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1741.000   | 5229.000     | 871.500   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7502/reaction                | 0.008  | 0.008  | 0.028   | 0.005  | 0.008  | 0.008  | 0.008  | 0.004  | 3.000     | 1745.000   | 5218.000     | 869.667   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7501/reaction                | 0.008  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1748.000   | 5211.000     | 868.500   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7500/reaction                | 0.008  | 0.008  | 0.028   | 0.005  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1750.000   | 5251.000     | 875.167   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7499/reaction                | 0.004  | 0.008  | 0.024   | 0.004  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1761.000   | 5258.000     | 876.333   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7498/reaction                | 0.004  | 0.008  | 0.020   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 3.000     | 1775.000   | 5322.000     | 887.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7497/reaction                | 0.008  | 0.012  | 0.032   | 0.005  | 0.012  | 0.012  | 0.012  | 0.004  | 3.000     | 2408.000   | 7168.000     | 1194.667  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7496/livecomment             | 0.012  | 0.016  | 0.092   | 0.015  | 0.016  | 0.016  | 0.016  | 0.001  | 1597.000  | 1663.000   | 9738.000     | 1623.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7546/reaction                | 0.024  | 0.180  | 0.476   | 0.079  | 0.180  | 0.180  | 0.180  | 0.054  | 3.000     | 2010.000   | 3972.000     | 662.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7546/livecomment             | 0.024  | 0.148  | 0.376   | 0.063  | 0.148  | 0.148  | 0.148  | 0.041  | 3.000     | 2079.000   | 4066.000     | 677.667   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/ohayashi0/icon                     | 0.036  | 0.104  | 0.352   | 0.059  | 0.104  | 0.104  | 0.104  | 0.022  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/maifujiwara0/icon                  | 0.012  | 0.044  | 0.156   | 0.026  | 0.044  | 0.044  | 0.044  | 0.009  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7496/statistics              | 5.052  | 6.660  | 36.053  | 6.009  | 6.660  | 6.660  | 6.660  | 0.668  | 100.000   | 102.000    | 606.000      | 101.000   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/suzukitsubasa0/statistics          | 2.860  | 4.544  | 20.788  | 3.465  | 4.544  | 4.544  | 4.544  | 0.726  | 133.000   | 140.000    | 817.000      | 136.167   |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/itojun0/icon                       | 0.012  | 0.052  | 0.180   | 0.030  | 0.052  | 0.052  | 0.052  | 0.014  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/naokigoto0/icon                    | 0.016  | 0.184  | 0.352   | 0.059  | 0.184  | 0.184  | 0.184  | 0.058  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/chiyo540/icon                      | 0.004  | 0.096  | 0.268   | 0.045  | 0.096  | 0.096  | 0.096  | 0.036  | 6969.000  | 6969.000   | 41814.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/tsubasa260/icon                    | 0.024  | 0.188  | 0.448   | 0.064  | 0.188  | 0.188  | 0.188  | 0.056  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/katomai0/icon                      | 0.016  | 0.092  | 0.228   | 0.033  | 0.092  | 0.092  | 0.092  | 0.025  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/kobayashisayuri0/icon              | 0.004  | 0.028  | 0.116   | 0.017  | 0.028  | 0.028  | 0.028  | 0.009  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/fujiimikako0/icon                  | 0.012  | 0.168  | 0.340   | 0.049  | 0.168  | 0.168  | 0.168  | 0.051  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7525/livecomment/1021/report | 0.124  | 0.168  | 1.016   | 0.145  | 0.168  | 0.168  | 0.168  | 0.017  | 2572.000  | 2608.000   | 18117.000    | 2588.143  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/kenichi870/icon                    | 0.016  | 0.052  | 0.232   | 0.033  | 0.052  | 0.052  | 0.052  | 0.012  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7574/reaction                | 0.032  | 0.124  | 0.520   | 0.074  | 0.124  | 0.124  | 0.124  | 0.031  | 1846.000  | 1863.000   | 13001.000    | 1857.286  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7523/enter                   | 0.020  | 0.104  | 0.332   | 0.047  | 0.104  | 0.104  | 0.104  | 0.029  | 0.000     | 0.000      | 0.000        | 0.000     |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7575/reaction                | 0.032  | 0.344  | 0.780   | 0.111  | 0.344  | 0.344  | 0.344  | 0.101  | 3.000     | 10022.000  | 30066.000    | 4295.143  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/nanamimatsumoto0/icon              | 0.012  | 0.048  | 0.212   | 0.030  | 0.048  | 0.048  | 0.048  | 0.015  | 70798.000 | 83361.000  | 553095.000   | 79013.571 |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/yutaota0/icon                      | 0.008  | 0.096  | 0.224   | 0.032  | 0.096  | 0.096  | 0.096  | 0.028  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7574/livecomment             | 0.060  | 0.108  | 0.576   | 0.082  | 0.108  | 0.108  | 0.108  | 0.016  | 1888.000  | 1972.000   | 13408.000    | 1915.429  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7522/ngwords                 | 0.008  | 0.024  | 0.096   | 0.014  | 0.024  | 0.024  | 0.024  | 0.005  | 5.000     | 134.000    | 164.000      | 23.429    |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7524/report                  | 0.004  | 0.020  | 0.088   | 0.013  | 0.020  | 0.020  | 0.020  | 0.007  | 3.000     | 3.000      | 21.000       | 3.000     |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7576/reaction                | 0.008  | 0.184  | 0.648   | 0.093  | 0.184  | 0.184  | 0.184  | 0.060  | 3.000     | 9926.000   | 29804.000    | 4257.714  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/fmatsuda0/icon                     | 0.008  | 0.088  | 0.268   | 0.038  | 0.088  | 0.088  | 0.088  | 0.027  | 6969.000  | 6969.000   | 48783.000    | 6969.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7577/reaction                | 0.040  | 0.192  | 0.632   | 0.090  | 0.192  | 0.192  | 0.192  | 0.047  | 1871.000  | 1884.000   | 13163.000    | 1880.429  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/fujiwarakenichi0/icon              | 0.008  | 0.076  | 0.280   | 0.040  | 0.076  | 0.076  | 0.076  | 0.023  | 52713.000 | 71487.000  | 448782.000   | 64111.714 |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7577/livecomment             | 0.044  | 0.104  | 0.444   | 0.063  | 0.104  | 0.104  | 0.104  | 0.019  | 1911.000  | 2013.000   | 13609.000    | 1944.143  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7573/livecomment             | 0.048  | 0.124  | 0.548   | 0.068  | 0.124  | 0.124  | 0.124  | 0.023  | 1890.000  | 1956.000   | 15339.000    | 1917.375  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/manabu070/icon                     | 0.008  | 0.168  | 0.540   | 0.068  | 0.168  | 0.168  | 0.168  | 0.048  | 61329.000 | 80393.000  | 571339.000   | 71417.375 |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7577/reaction                | 0.044  | 0.172  | 0.836   | 0.104  | 0.172  | 0.172  | 0.172  | 0.052  | 3.000     | 12018.000  | 42076.000    | 5259.500  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/bhasegawa0/icon                    | 0.012  | 0.132  | 0.360   | 0.045  | 0.132  | 0.132  | 0.132  | 0.036  | 40860.000 | 70812.000  | 476636.000   | 59579.500 |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7575/livecomment             | 0.008  | 0.212  | 0.760   | 0.095  | 0.212  | 0.212  | 0.212  | 0.070  | 3.000     | 12326.000  | 43175.000    | 5396.875  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/yosuke950/icon                     | 0.004  | 0.156  | 0.308   | 0.038  | 0.156  | 0.156  | 0.156  | 0.047  | 6969.000  | 6969.000   | 55752.000    | 6969.000  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7542/reaction                | 0.040  | 0.136  | 0.596   | 0.075  | 0.136  | 0.136  | 0.136  | 0.028  | 1820.000  | 1840.000   | 14648.000    | 1831.000  |
| 8     | 0   | 7   | 0   | 1   | 0   | POST   | /api/livestream/7523/livecomment/1048/report | 0.064  | 0.196  | 0.840   | 0.105  | 0.196  | 0.196  | 0.196  | 0.042  | 0.000     | 2688.000   | 18733.000    | 2341.625  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/yumikosuzuki0/icon                 | 0.008  | 0.164  | 0.400   | 0.050  | 0.164  | 0.164  | 0.164  | 0.052  | 6969.000  | 6969.000   | 55752.000    | 6969.000  |
| 8     | 0   | 7   | 0   | 1   | 0   | POST   | /api/livestream/7514/livecomment             | 0.004  | 0.020  | 0.120   | 0.015  | 0.020  | 0.020  | 0.020  | 0.005  | 87.000    | 1732.000   | 12078.000    | 1509.750  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7569/reaction                | 0.036  | 0.136  | 0.584   | 0.073  | 0.136  | 0.136  | 0.136  | 0.034  | 1823.000  | 1848.000   | 14698.000    | 1837.250  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/yutawatanabe0/icon                 | 0.008  | 0.036  | 0.164   | 0.021  | 0.036  | 0.036  | 0.036  | 0.010  | 6969.000  | 6969.000   | 55752.000    | 6969.000  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7574/reaction                | 0.024  | 0.292  | 1.044   | 0.131  | 0.292  | 0.292  | 0.292  | 0.105  | 3.000     | 11873.000  | 41505.000    | 5188.125  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7569/livecomment             | 0.052  | 0.152  | 0.648   | 0.081  | 0.152  | 0.152  | 0.152  | 0.031  | 1849.000  | 1972.000   | 15210.000    | 1901.250  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7576/livecomment             | 0.020  | 0.292  | 0.948   | 0.118  | 0.292  | 0.292  | 0.292  | 0.095  | 3.000     | 12305.000  | 43187.000    | 5398.375  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7573/reaction                | 0.036  | 0.104  | 0.520   | 0.065  | 0.104  | 0.104  | 0.104  | 0.026  | 1852.000  | 1867.000   | 14871.000    | 1858.875  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/user/gototsubasa0/icon                  | 0.012  | 0.108  | 0.316   | 0.039  | 0.108  | 0.108  | 0.108  | 0.031  | 58983.000 | 71487.000  | 512994.000   | 64124.250 |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/livestream/7574/livecomment             | 0.012  | 0.204  | 0.868   | 0.096  | 0.204  | 0.204  | 0.204  | 0.061  | 3.000     | 14257.000  | 56977.000    | 6330.778  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/livestream/7573/reaction                | 0.036  | 0.240  | 0.984   | 0.109  | 0.240  | 0.240  | 0.240  | 0.067  | 3.000     | 13863.000  | 55478.000    | 6164.222  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/livestream/7569/livecomment             | 0.012  | 0.228  | 1.096   | 0.122  | 0.228  | 0.228  | 0.228  | 0.079  | 3.000     | 14148.000  | 56612.000    | 6290.222  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/livestream/7569/reaction                | 0.008  | 0.228  | 1.160   | 0.129  | 0.228  | 0.228  | 0.228  | 0.078  | 3.000     | 13725.000  | 54883.000    | 6098.111  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/shimizumai0/icon                   | 0.020  | 0.128  | 0.548   | 0.061  | 0.128  | 0.128  | 0.128  | 0.033  | 53193.000 | 80799.000  | 631845.000   | 70205.000 |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7557/reaction                | 0.052  | 0.188  | 0.748   | 0.083  | 0.188  | 0.188  | 0.188  | 0.041  | 1853.000  | 1903.000   | 16878.000    | 1875.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/yasuhirotakahashi1/icon            | 0.012  | 0.340  | 0.656   | 0.073  | 0.340  | 0.340  | 0.340  | 0.097  | 60882.000 | 74519.000  | 611567.000   | 67951.889 |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7496/reaction                | 0.008  | 0.016  | 0.104   | 0.012  | 0.016  | 0.016  | 0.016  | 0.002  | 1552.000  | 1557.000   | 13986.000    | 1554.000  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7555/reaction                | 0.060  | 0.132  | 0.780   | 0.087  | 0.132  | 0.132  | 0.132  | 0.022  | 1832.000  | 1852.000   | 16584.000    | 1842.667  |
| 9     | 0   | 8   | 0   | 1   | 0   | GET    | /api/livestream/7577/livecomment             | 0.016  | 0.244  | 1.120   | 0.124  | 0.244  | 0.244  | 0.244  | 0.076  | 0.000     | 12372.000  | 43500.000    | 4833.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/nanami710/icon                     | 0.012  | 0.076  | 0.252   | 0.028  | 0.076  | 0.076  | 0.076  | 0.022  | 6969.000  | 6969.000   | 62721.000    | 6969.000  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/rikanakagawa0/icon                 | 0.024  | 0.080  | 0.432   | 0.048  | 0.080  | 0.080  | 0.080  | 0.019  | 69583.000 | 88900.000  | 709415.000   | 78823.889 |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/me                                 | 0.004  | 0.004  | 0.036   | 0.004  | 0.004  | 0.004  | 0.004  | 0.000  | 235.000   | 247.000    | 2187.000     | 243.000   |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7557/livecomment             | 0.088  | 0.200  | 1.136   | 0.126  | 0.200  | 0.200  | 0.200  | 0.033  | 1896.000  | 1979.000   | 17467.000    | 1940.778  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7542/livecomment             | 0.052  | 0.128  | 0.876   | 0.097  | 0.128  | 0.128  | 0.128  | 0.023  | 1865.000  | 1931.000   | 17029.000    | 1892.111  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/user/momokotanaka2/icon                 | 0.016  | 0.144  | 0.500   | 0.050  | 0.060  | 0.144  | 0.144  | 0.034  | 53626.000 | 53626.000  | 536260.000   | 53626.000 |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7542/livecomment             | 0.008  | 0.148  | 0.944   | 0.094  | 0.140  | 0.148  | 0.148  | 0.046  | 3.000     | 6070.000   | 24185.000    | 2418.500  |
| 10    | 0   | 9   | 0   | 1   | 0   | GET    | /api/livestream/7573/livecomment             | 0.008  | 0.232  | 1.184   | 0.118  | 0.228  | 0.232  | 0.232  | 0.085  | 0.000     | 14312.000  | 57329.000    | 5732.900  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7555/livecomment             | 0.008  | 0.504  | 2.244   | 0.224  | 0.472  | 0.504  | 0.504  | 0.175  | 3.000     | 16358.000  | 73635.000    | 7363.500  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7555/reaction                | 0.012  | 0.496  | 2.172   | 0.217  | 0.440  | 0.496  | 0.496  | 0.164  | 3.000     | 15703.000  | 70768.000    | 7076.800  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/user/suzukiosamu0/icon                  | 0.004  | 0.140  | 0.440   | 0.044  | 0.084  | 0.140  | 0.140  | 0.040  | 6969.000  | 6969.000   | 69690.000    | 6969.000  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7542/reaction                | 0.008  | 0.168  | 0.660   | 0.066  | 0.140  | 0.168  | 0.168  | 0.051  | 3.000     | 5882.000   | 23485.000    | 2348.500  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/user/jtakahashi0/icon                   | 0.016  | 0.108  | 0.392   | 0.039  | 0.048  | 0.108  | 0.108  | 0.025  | 48255.000 | 90614.000  | 688977.000   | 68897.700 |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7560/reaction                | 0.044  | 0.288  | 1.096   | 0.110  | 0.168  | 0.288  | 0.288  | 0.067  | 1853.000  | 1872.000   | 18627.000    | 1862.700  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/user/kobayashihanako0/icon              | 0.020  | 0.144  | 0.536   | 0.054  | 0.088  | 0.144  | 0.144  | 0.036  | 48255.000 | 81084.000  | 671116.000   | 67111.600 |
| 11    | 0   | 11  | 0   | 0   | 0   | POST   | /api/livestream/7567/reaction                | 0.040  | 0.264  | 1.008   | 0.092  | 0.124  | 0.264  | 0.264  | 0.062  | 1893.000  | 1910.000   | 20918.000    | 1901.636  |
| 11    | 0   | 11  | 0   | 0   | 0   | POST   | /api/livestream/7566/reaction                | 0.028  | 0.332  | 0.996   | 0.091  | 0.100  | 0.332  | 0.332  | 0.080  | 1840.000  | 1866.000   | 20362.000    | 1851.091  |
| 11    | 0   | 11  | 0   | 0   | 0   | POST   | /api/livestream/7567/livecomment             | 0.052  | 0.228  | 1.024   | 0.093  | 0.140  | 0.228  | 0.228  | 0.050  | 1933.000  | 2069.000   | 21731.000    | 1975.545  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/mituru130/icon                     | 0.008  | 0.060  | 0.276   | 0.025  | 0.060  | 0.060  | 0.060  | 0.019  | 6969.000  | 6969.000   | 76659.000    | 6969.000  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/ryosuke290/icon                    | 0.012  | 0.284  | 0.656   | 0.060  | 0.064  | 0.284  | 0.284  | 0.073  | 40860.000 | 85689.000  | 640317.000   | 58210.636 |
| 11    | 0   | 11  | 0   | 0   | 0   | POST   | /api/livestream/7529/reaction                | 0.036  | 0.128  | 0.836   | 0.076  | 0.100  | 0.128  | 0.128  | 0.024  | 1837.000  | 1853.000   | 20273.000    | 1843.000  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/suzukimiki1/icon                   | 0.008  | 0.228  | 0.540   | 0.049  | 0.076  | 0.228  | 0.228  | 0.059  | 63573.000 | 72593.000  | 744076.000   | 67643.273 |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/user/fwatanabe0/icon                    | 0.020  | 0.088  | 0.448   | 0.041  | 0.068  | 0.088  | 0.088  | 0.020  | 99042.000 | 99072.000  | 1089732.000  | 99066.545 |
| 11    | 0   | 11  | 0   | 0   | 0   | POST   | /api/livestream/7555/livecomment             | 0.056  | 0.156  | 1.220   | 0.111  | 0.140  | 0.156  | 0.156  | 0.029  | 1893.000  | 1953.000   | 21118.000    | 1919.818  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/user/chiyoyamamoto0/icon                | 0.004  | 0.084  | 0.344   | 0.029  | 0.044  | 0.084  | 0.084  | 0.020  | 6969.000  | 6969.000   | 83628.000    | 6969.000  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7529/reaction                | 0.012  | 0.548  | 3.480   | 0.290  | 0.520  | 0.548  | 0.548  | 0.187  | 3.000     | 19639.000  | 108140.000   | 9011.667  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7557/livecomment             | 0.016  | 0.112  | 0.648   | 0.054  | 0.100  | 0.112  | 0.112  | 0.034  | 3.000     | 4156.000   | 18562.000    | 1546.833  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7566/reaction                | 0.012  | 0.440  | 2.096   | 0.175  | 0.288  | 0.440  | 0.440  | 0.110  | 3.000     | 19727.000  | 108414.000   | 9034.500  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7560/reaction                | 0.036  | 0.532  | 3.028   | 0.252  | 0.496  | 0.532  | 0.532  | 0.157  | 3.000     | 19835.000  | 109139.000   | 9094.917  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/livestream/7557/reaction                | 0.012  | 0.160  | 0.860   | 0.072  | 0.156  | 0.160  | 0.160  | 0.052  | 3.000     | 4054.000   | 17996.000    | 1499.667  |
| 12    | 0   | 12  | 0   | 0   | 0   | GET    | /api/user/taichi000/icon                     | 0.008  | 0.096  | 0.420   | 0.035  | 0.068  | 0.096  | 0.096  | 0.027  | 6969.000  | 6969.000   | 83628.000    | 6969.000  |
